,type_ids,parent_id,scientific_name,en_name,en_wikipedia_url
1434,2146,664.0,Ilex aquifolium,English holly,https://en.wikipedia.org/wiki/Ilex_aquifolium
1435,2147,664.0,Ilex coriacea,Large gallberry,https://en.wikipedia.org/wiki/Ilex_coriacea
1436,2148,664.0,Ilex glabra,Inkberry,https://en.wikipedia.org/wiki/Ilex_glabra
1437,2149,664.0,Ilex guayusa,Guayusa,https://en.wikipedia.org/wiki/Ilex_guayusa
1438,2150,664.0,Ilex paraguariensis,Yerba mate,https://en.wikipedia.org/wiki/Yerba_mate
1439,2151,664.0,,Winterberry,https://en.wikipedia.org/wiki/Ilex_verticillata
1440,2152,227.0,Juniperus drupacea,Syrian juniper,https://en.wikipedia.org/wiki/Juniperus_drupacea
1441,2153,,Leucaena esculenta,Guaje,
1442,2154,,Limonia acidissima,Wood apple,https://en.wikipedia.org/wiki/Limonia_acidissima
1443,2155,,Maclura tricuspidata,Che,https://en.wikipedia.org/wiki/Maclura_tricuspidata
1444,2156,114.0,Malus prunifolia,Chinese apple,https://en.wikipedia.org/wiki/Malus_prunifolia
1445,2157,,Marsdenia australis,Bush banana,https://en.wikipedia.org/wiki/Marsdenia_australis
1446,2158,,Melaleuca alternifolia,Narrow-leaved paperbark,https://en.wikipedia.org/wiki/Melaleuca_alternifolia
1447,2159,,Oenocarpus bacaba,Bacaba palm,https://en.wikipedia.org/wiki/Oenocarpus_bacaba
1448,2160,,Oenocarpus bataua,Patawa,https://en.wikipedia.org/wiki/Oenocarpus_bataua
1449,2161,,Oroxylum indicum,Midnight horror,https://en.wikipedia.org/wiki/Oroxylum_indicum
1450,2162,864.0,Pandanus tectorius,Thatch screwpine,https://en.wikipedia.org/wiki/Pandanus_tectorius
1451,2163,,Pappea capensis,Jacket plum,https://en.wikipedia.org/wiki/Pappea
1452,2164,,Parajubaea cocoides,Mountain coconut,https://en.wikipedia.org/wiki/Parajubaea_cocoides
1453,2165,,Parajubaea torallyi,Bolivian mountain coconut,https://en.wikipedia.org/wiki/Parajubaea_torallyi
1454,2166,,Parinari curatellifolia,Mobola plum,https://en.wikipedia.org/wiki/Parinari_curatellifolia
1455,2167,,Paullinia cupana,Guarana,https://en.wikipedia.org/wiki/Guarana
1456,2168,,Phyllanthus emblica,Amla,https://en.wikipedia.org/wiki/Phyllanthus_emblica
1457,2169,,Vicia,Vetch,https://en.wikipedia.org/wiki/Vicia
1458,2172,,Symplocarpus foetidus,Eastern skunk cabbage,https://en.wikipedia.org/wiki/Symplocarpus_foetidus
1459,2174,,Plinia cauliflora,Jabuticaba,https://en.wikipedia.org/wiki/Jabuticaba
1460,2177,,Arundinaria,Cane,https://en.wikipedia.org/wiki/Arundinaria
1461,2190,,Equisetum,Horsetail,https://en.wikipedia.org/wiki/Equisetum
1462,2192,,Peltandra,Arrow arum,https://en.wikipedia.org/wiki/Peltandra
1463,2194,114.0,Malus,Crabapple,
1464,2195,285.0,Prunus domestica subsp. domestica 'Italian',Italian plum,
1465,2204,,Cladrastis kentukea,American yellowwood,https://en.wikipedia.org/wiki/Cladrastis_kentukea
1466,2215,2221.0,Salicornia europaea,Common glasswort,https://en.wikipedia.org/wiki/Salicornia_europaea
1467,2216,285.0,Prunus domestica subsp. insititia,Bullace plum,https://en.wikipedia.org/wiki/Bullace
1468,2217,89.0,Agaricus bitorquis,Pavement mushroom,https://en.wikipedia.org/wiki/Agaricus_bitorquis
1469,2218,192.0,Thymus drucei,Wild thyme,
1470,2219,,Nasturtium microphyllum,Onerow yellowcress,https://en.wikipedia.org/wiki/Nasturtium_microphyllum
1471,2220,2759.0,Crassostrea gigas,Pacific oyster,https://en.wikipedia.org/wiki/Pacific_oyster
1472,2221,,Salicornia,Salicornia,https://en.wikipedia.org/wiki/Salicornia
1473,2222,89.0,Clitocybe nuda,Wood blewit,https://en.wikipedia.org/wiki/Clitocybe_nuda
1474,2223,,Lepista personata,Field blewit,https://en.wikipedia.org/wiki/Lepista_personata
1475,2224,,Empetrum nigrum,Black crowberry,https://en.wikipedia.org/wiki/Empetrum_nigrum
1476,2234,73.0,Juglans x bisbyi,Buartnut,
1477,2235,172.0,Crataegus coccinea,Scarlet hawthorn,https://en.wikipedia.org/wiki/Crataegus_coccinea
1478,2236,,,Partridge berry,https://en.wikipedia.org/wiki/Partridge_berry
1479,2239,,Theobroma cacao,Cacao tree,https://en.wikipedia.org/wiki/Theobroma_cacao
1480,2242,,Micromeria fruticosa,White-leaved savory,Micromeria fruticosa
1481,2247,,Physalis pruinosa,Strawberry groundcherry,
1482,2250,,Hibiscus,Hibiscus,https://en.wikipedia.org/wiki/Hibiscus
1483,2251,,Helianthus,Sunflower,https://en.wikipedia.org/wiki/Helianthus
1484,2252,,Lathyrus,Sweet pea,https://en.wikipedia.org/wiki/Lathyrus
1485,2253,,Lactuca,Lettuce,https://en.wikipedia.org/wiki/Lactuca
1486,2254,,Lactarius,Milk-cap,https://en.wikipedia.org/wiki/Lactarius
1487,2255,,Leptospermum,Teatree,
1488,2256,,Melilotus,Sweet clover,https://en.wikipedia.org/wiki/Melilotus
1489,2257,,Schinus,Pepper tree,https://en.wikipedia.org/wiki/Schinus
1490,2258,89.0,Piptoporus betulinus,Birch polypore,https://en.wikipedia.org/wiki/Piptoporus_betulinus
1491,2266,2017.0,Abies concolor,White fir,https://en.wikipedia.org/wiki/Abies_concolor
1492,2267,2017.0,Abies koreana,Korean fir,
1493,2268,175.0,Acer x freemanii,Freeman maple,
1494,2269,175.0,Acer truncatum,Shantung maple,
1495,2270,175.0,Acer truncatum x platanoides 'Keithsform',Norwegian sunset maple,
1496,2271,2375.0,Alnus glutinosa,Common alder,https://en.wikipedia.org/wiki/Alnus_glutinosa
1497,2272,2375.0,Alnus incana,Grey alder,
1498,2273,115.0,Amelanchier lamarckii,Juneberry,
1499,2274,2388.0,Gleditsia triacanthos var. inermis,Thornless honey locust,
1500,2275,285.0,Prunus x cistena,Purple leaf sand cherry,
1501,2276,,Calycanthus floridus,Eastern sweetshrub,
1502,2277,2378.0,Carpinus betulus,Common hornbeam,https://en.wikipedia.org/wiki/Carpinus_betulus
1503,2279,1002.0,Catalpa ovata,Yellow catalpa,
1504,2280,2600.0,Cedrus atlantica,Atlas cedar,
1505,2281,3243.0,Cedrus libani subsp. libani,Lebanon cedar,https://en.wikipedia.org/wiki/Cedrus_libani
1506,2282,,Cercidiphyllum japonicum,Katsura,
1507,2283,2601.0,Cercocarpus ledifolius,Curl-leaf mountain mahogany,
1508,2284,,Chionanthus virginicus,White fringetree,
1509,2286,2470.0,Colutea arborescens,Bladder-senna,
1510,2287,,Cornus alba,White dogwood,
1511,2288,2472.0,Cotinus coggygria,European smoketree,
1512,2289,1349.0,Crataegus crus-galli var. inermis,Thornless cockspur hawthorn,
1513,2290,2385.0,Euonymus alatus,Winged spindle,
1514,2291,2385.0,Euonymus americanus,American spindle,
1515,2292,2385.0,Euonymus europaeus,European spindle,
1516,2293,,Forestiera neomexicana,New Mexico privet,
1517,2294,1175.0,Fraxinus americana,White ash,
1518,2295,1175.0,Fraxinus pennsylvanica,Green ash,
1519,2296,,Heptacodium miconioides,Seven sons,
1520,2297,2581.0,Hydrangea paniculata,Panicled hydrangea,
1521,2298,1933.0,Larix decidua,European larch,
1522,2299,1105.0,Magnolia x loebneri,Loebner magnolia,
1523,2301,2622.0,Paulownia tomentosa,Empress tree,
1524,2302,3864.0,Phellodendron amurense,Amur cork-tree,https://en.wikipedia.org/wiki/Phellodendron_amurense
1525,2303,2399.0,Philadelphus coronarius,Sweet mock-orange,
1526,2304,2017.0,Picea abies,Norway spruce,
1527,2305,2400.0,Picea engelmannii,Engelmann spruce,
1528,2306,2400.0,Picea glauca,White spruce,
1529,2307,2400.0,Picea omorika,Serbian spruce,
1530,2308,2400.0,Picea pungens,Blue spruce,
1531,2309,569.0,Pinus heldreichii,Bosnian pine,
1532,2310,,Pinus mugo,Creeping pine,
1533,2311,569.0,Pinus nigra,Austrian pine,
1534,2312,569.0,Pinus strobiformis,Southwestern white pine,
1535,2313,2404.0,Platanus x acerifolia,London plane,https://en.wikipedia.org/wiki/Platanus_%C3%97_acerifolia
1536,2314,1841.0,Populus x acuminata,Lanceleaf cottonwood,
1537,2315,1841.0,Populus angustifolia,Narrowleaf cottonwood,
1538,2316,1544.0,Populus deltoides,Eastern cottonwood,
1539,2317,1841.0,Populus simonii,Simon's poplar,
1540,2318,3008.0,Populus tremula,Common aspen,
1541,2319,3008.0,Populus tremuloides,Quaking aspen,
1542,2320,2415.0,Pseudotsuga menziesii,Douglas fir,https://en.wikipedia.org/wiki/Douglas_fir
1543,2321,15.0,Pyrus ussuriensis,Ussurian pear,https://en.wikipedia.org/wiki/Pyrus_ussuriensis
1544,2322,72.0,Quercus x bimundorum,Two worlds oak,
1545,2323,72.0,Quercus gambelii,Gambel oak,
1546,2324,2387.0,Frangula alnus,Alder buckthorn,https://en.wikipedia.org/wiki/Rhamnus_frangula
1547,2325,,Sciadopitys verticillata,Koyamaki,
1548,2326,,Sequoia sempervirens,Coast redwood,https://en.wikipedia.org/wiki/Sequoia_sempervirens
1549,2327,3757.0,Styphnolobium japonicum,Japanese pagoda tree,
1550,2328,1802.0,Syringa reticulata,Japanese tree lilac,
1551,2329,1802.0,Syringa x prestoniae,Preston lilac,
1552,2330,2430.0,Taxodium distichum,Bald cypress,
1553,2331,2431.0,Thuja occidentalis,Northern white-cedar,https://en.wikipedia.org/wiki/Thuja_occidentalis
1554,2332,163.0,Tilia mongolica,Mongolian linden,
1555,2333,1131.0,Viburnum x rhytidophylloides,Lantanphyllum viburnum,
1556,2334,1131.0,Viburnum dentatum,Arrowwood viburnum,https://en.wikipedia.org/wiki/Viburnum_dentatum
1557,2335,1131.0,Viburnum lantana,Wayfaring tree,https://en.wikipedia.org/wiki/Viburnum_lantana
1558,2336,1131.0,Viburnum plicatum,Japanese snowball,
1559,2337,,Wisteria sinensis,Chinese wisteria,https://en.wikipedia.org/wiki/Wisteria_sinensis
1560,2338,2649.0,Zelkova serrata,Japanese zelkova,
1561,2369,,Syzygium jambos,Rose apple,https://en.wikipedia.org/wiki/Syzygium_jambos
1562,2370,895.0,Brassica napus subsp. rapifera,Rutabaga,https://en.wikipedia.org/wiki/Rutabaga
1563,2372,,Fabaceae,Legume,https://en.wikipedia.org/wiki/Fabaceae
1564,2374,2017.0,Abies nordmanniana,Nordmann fir,https://en.wikipedia.org/wiki/Abies_nordmanniana
1565,2375,,Alnus,Alder,https://en.wikipedia.org/wiki/Alder
1566,2376,,Buxus,Box,https://en.wikipedia.org/wiki/Buxus
1567,2377,,Caragana,Caragana,https://en.wikipedia.org/wiki/Caragana
1568,2378,,Carpinus,Hornbeam,https://en.wikipedia.org/wiki/Hornbeam
1569,2379,,Chamaecyparis,False cypress,https://en.wikipedia.org/wiki/Chamaecyparis
1570,2380,2379.0,Chamaecyparis lawsoniana,Lawson cypress,https://en.wikipedia.org/wiki/Chamaecyparis_lawsoniana
1571,2381,2379.0,Chamaecyparis pisifera,Sawara cypress,https://en.wikipedia.org/wiki/Chamaecyparis_pisifera
1572,2382,172.0,Crataegus succulenta,Fleshy hawthorn,https://en.wikipedia.org/wiki/Crataegus_succulenta
1573,2383,172.0,Crataegus x media,Hybrid hawthorn,https://en.wikipedia.org/wiki/Crataegus_%C3%97_media
1574,2384,172.0,Crataegus punctata,Dotted hawthorn,https://en.wikipedia.org/wiki/Crataegus_punctata
1575,2385,,Euonymus,Spindle,https://en.wikipedia.org/wiki/Euonymus
1576,2386,,Forsythia,Forsythia,https://en.wikipedia.org/wiki/Forsythia
1577,2387,,Frangula,Buckthorn,https://en.wikipedia.org/wiki/Frangula
1578,2388,,Gleditsia,Locust,https://en.wikipedia.org/wiki/Gleditsia
1579,2389,,Laburnum,Laburnum,https://en.wikipedia.org/wiki/Laburnum
1580,2390,2389.0,Laburnum anagyroides,Common laburnum,https://en.wikipedia.org/wiki/Laburnum_anagyroides
1581,2391,2389.0,Laburnum x watereri,Hybrid laburnum,
1582,2392,1933.0,Larix sibirica,Siberian larch,https://en.wikipedia.org/wiki/Larix_sibirica
1583,2393,2298.0,Larix decidua subsp. polonica,Polish larch,https://en.wikipedia.org/wiki/Larix_decidua
1584,2394,1933.0,Larix kaempferi,Japanese larch,https://en.wikipedia.org/wiki/Larix_kaempferi
1585,2395,,Larix x marschlinsii,Dunkeld larch,
1586,2396,2194.0,Malus x purpurea,Purple crabapple,
1587,2397,2194.0,Malus x scheideckeri,Scheidecker crabapple,
1588,2398,,Metasequoia glyptostroboides,Dawn redwood,https://en.wikipedia.org/wiki/Metasequoia_glyptostroboides
1589,2399,,Philadelphus,Mock-orange,https://en.wikipedia.org/wiki/Philadelphus
1590,2400,,Picea,Spruce,https://en.wikipedia.org/wiki/Spruce
1591,2401,2400.0,Picea orientalis,Oriental spruce,https://en.wikipedia.org/wiki/Picea_orientalis
1592,2402,569.0,Pinus rigida,Pitch pine,https://en.wikipedia.org/wiki/Pinus_rigida
1593,2403,,Platycladus orientalis,Chinese thuja,https://en.wikipedia.org/wiki/Platycladus
1594,2404,,Platanus,Plane,https://en.wikipedia.org/wiki/Platanus
1595,2405,1841.0,Populus x berolinensis,Berlin poplar,
1596,2406,1841.0,Populus x canadensis,Hybrid black-poplar,
1597,2407,1841.0,Populus maximowiczii,Japanese poplar,
1598,2408,1841.0,Populus x canescens,Grey poplar,https://en.wikipedia.org/wiki/Populus_%C3%97_canescens
1599,2409,441.0,Prunus domestica subsp. domestica,Common plum,
1600,2411,285.0,Prunus x eminens,Semisour cherry,
1601,2412,285.0,Prunus fruticosa,European dwarf cherry,https://en.wikipedia.org/wiki/Prunus_fruticosa
1602,2413,2516.0,Prunus triloba,Flowering almond,https://en.wikipedia.org/wiki/Prunus_triloba
1603,2414,285.0,Prunus subg. Padus,Bird cherry,https://en.wikipedia.org/wiki/Prunus_subg._Padus
1604,2415,,Pseudotsuga,Pseudotsuga,https://en.wikipedia.org/wiki/Pseudotsuga
1605,2416,2517.0,Ptelea trifoliata,Common hoptree,https://en.wikipedia.org/wiki/Ptelea_trifoliata
1606,2417,,Pterocarya,Wingnut,https://en.wikipedia.org/wiki/Pterocarya
1607,2418,2417.0,Pterocarya fraxinifolia,Caucasian wingnut,https://en.wikipedia.org/wiki/Pterocarya_fraxinifolia
1608,2419,15.0,Pyrus salicifolia,Willow-leaved pear,
1609,2420,72.0,Quercus petraea,Sessile oak,https://en.wikipedia.org/wiki/Quercus_petraea
1610,2421,1117.0,Robinia hispida,Bristly locust,https://en.wikipedia.org/wiki/Robinia_hispida
1611,2422,2523.0,Rubus idaeus,Red raspberry,https://en.wikipedia.org/wiki/Rubus_idaeus
1612,2423,872.0,Salix fragilis,Crack willow,https://en.wikipedia.org/wiki/Salix_fragilis
1613,2424,872.0,Salix integra,Dappled willow,https://en.wikipedia.org/wiki/Salix_integra
1614,2425,74.0,Sambucus racemosa,Red elderberry,https://en.wikipedia.org/wiki/Sambucus_racemosa
1615,2426,683.0,Sorbus latifolia,Broad-leaved whitebeam,https://en.wikipedia.org/wiki/Sorbus_latifolia
1616,2427,683.0,Sorbus torminalis,Wild service tree,https://en.wikipedia.org/wiki/Sorbus_torminalis
1617,2428,1802.0,Syringa vulgaris,Common lilac,https://en.wikipedia.org/wiki/Syringa_vulgaris
1618,2429,,Tamarix,Tamarisk,https://en.wikipedia.org/wiki/Tamarix
1619,2430,,Taxodium,Cypress,https://en.wikipedia.org/wiki/Taxodium
1620,2431,,Thuja,Cedar,https://en.wikipedia.org/wiki/Thuja
1621,2432,2431.0,Thuja plicata,Western redcedar,https://en.wikipedia.org/wiki/Thuja_plicata
1622,2433,,Thujopsis dolabrata,Asunaro,https://en.wikipedia.org/wiki/Thujopsis
1623,2434,,Tsuga,Hemlock,https://en.wikipedia.org/wiki/Tsuga
1624,2435,164.0,Ulmus x hollandica,Dutch elm,https://en.wikipedia.org/wiki/Ulmus_%C3%97_hollandica
1625,2436,164.0,Ulmus laevis,European white-elm,https://en.wikipedia.org/wiki/Ulmus_laevis
1626,2437,164.0,Ulmus minor,Field elm,https://en.wikipedia.org/wiki/Ulmus_minor
1627,2451,,Cucumis anguria,Bur cucumber,https://en.wikipedia.org/wiki/Cucumis_anguria
1628,2452,,Peumus boldus,Boldo,https://en.wikipedia.org/wiki/Boldo
1629,2453,3054.0,Tibouchina mutabilis,Mutable tibouchina,
1630,2454,,Portulaca grandiflora,Rose moss,https://en.wikipedia.org/wiki/Portulaca_grandiflora
1631,2455,,Sansevieria trifasciata,Viper's bowstring hemp,https://en.wikipedia.org/wiki/Sansevieria_trifasciata
1632,2456,461.0,Cymbopogon citratus,Lemongrass,https://en.wikipedia.org/wiki/Cymbopogon_citratus
1633,2458,,Amorpha,False indigo,https://en.wikipedia.org/wiki/Amorpha
1634,2459,2458.0,Amorpha fruticosa,Desert false indigo,https://en.wikipedia.org/wiki/Amorpha_fruticosa
1635,2460,605.0,Berberis thunbergii,Japanese barberry,https://en.wikipedia.org/wiki/Berberis_thunbergii
1636,2461,605.0,Berberis vulgaris,Common barberry,https://en.wikipedia.org/wiki/Berberis_vulgaris
1637,2462,605.0,Berberis x ottawensis,Ottawa barberry,
1638,2463,605.0,Berberis x chopinii,Chopin barberry,
1639,2464,2576.0,Buddleja davidii,Summer lilac,https://en.wikipedia.org/wiki/Buddleja_davidii
1640,2465,2376.0,Buxus sempervirens,Common box,https://en.wikipedia.org/wiki/Buxus_sempervirens
1641,2466,2377.0,Caragana frutex,Russian peashrub,
1642,2467,,Chaenomeles,Flowering quince,https://en.wikipedia.org/wiki/Chaenomeles
1643,2468,2467.0,Chaenomeles speciosa,Chinese flowering quince,https://en.wikipedia.org/wiki/Chaenomeles_speciosa
1644,2469,2467.0,Chaenomeles x superba,Dwarf flowering quince,
1645,2470,,Colutea,Colutea,https://en.wikipedia.org/wiki/Colutea
1646,2471,277.0,Cornus sanguinea,Common dogwood,https://en.wikipedia.org/wiki/Cornus_sanguinea
1647,2472,,Cotinus,Smoketree,https://en.wikipedia.org/wiki/Cotinus
1648,2473,,Cotoneaster,Cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster
1649,2474,2473.0,Cotoneaster bullatus,Hollyberry cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster_bullatus
1650,2475,2473.0,Cotoneaster dammeri,Bearberry cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster_dammeri
1651,2476,2473.0,Cotoneaster divaricatus,Spreading cotoneaster,
1652,2477,2473.0,Cotoneaster horizontalis,Wall cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster_horizontalis
1653,2478,2473.0,Cotoneaster integerrimus,Common cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster_integerrimus
1654,2479,2473.0,Cotoneaster lucidus,Shiny cotoneaster,https://en.wikipedia.org/wiki/Cotoneaster_lucidus
1655,2480,2473.0,Cotoneaster multiflorus,Multi-flowered cotoneaster,
1656,2481,2473.0,Cotoneaster nanshan,Dwarf cotoneaster,
1657,2482,2477.0,Cotoneaster horizontalis var. perpusillus,Wall cotoneaster,
1658,2483,,Daphne,Daphne,https://en.wikipedia.org/wiki/Daphne_(plant)
1659,2484,2483.0,Daphne mezereum,February daphne,https://en.wikipedia.org/wiki/Daphne_mezereum
1660,2485,,Deutzia,Deutzia,https://en.wikipedia.org/wiki/Deutzia
1661,2486,2485.0,Deutzia scabra,Fuzzy deutzia,
1662,2487,2485.0,Deutzia x rosea,Deutzia,
1663,2488,2385.0,Euonymus fortunei,Fortune's spindle,https://en.wikipedia.org/wiki/Euonymus_fortunei
1664,2489,,Exochorda,Pearlbush,https://en.wikipedia.org/wiki/Exochorda
1665,2490,2386.0,Forsythia x intermedia,Border forsythia,https://en.wikipedia.org/wiki/Forsythia_%C3%97_intermedia
1666,2491,2386.0,Forsythia suspensa,Weeping forsythia,https://en.wikipedia.org/wiki/Forsythia_suspensa
1667,2492,2581.0,Hydrangea macrophylla,Bigleaf hydrangea,https://en.wikipedia.org/wiki/Hydrangea_macrophylla
1668,2493,227.0,Juniperus horizontalis,Creeping juniper,https://en.wikipedia.org/wiki/Juniperus_horizontalis
1669,2494,227.0,Juniperus x pfitzeriana,Pfitzer juniper,
1670,2495,227.0,Juniperus procumbens,Creeping juniper,https://en.wikipedia.org/wiki/Juniperus_procumbens
1671,2496,227.0,Juniperus sabina,Savin juniper,https://en.wikipedia.org/wiki/Juniperus_sabina
1672,2497,227.0,Juniperus squamata,Flaky juniper,https://en.wikipedia.org/wiki/Juniperus_squamata
1673,2498,,Linnaea amabilis,Beauty bush,https://en.wikipedia.org/wiki/Linnaea_amabilis
1674,2499,2389.0,Laburnum alpinum,Scotch laburnum,https://en.wikipedia.org/wiki/Laburnum_alpinum
1675,2500,,Ligustrum,Privet,https://en.wikipedia.org/wiki/Privet
1676,2501,2500.0,Ligustrum ovalifolium,California privet,https://en.wikipedia.org/wiki/Ligustrum_ovalifolium
1677,2502,2500.0,Ligustrum vulgare,Wild privet,https://en.wikipedia.org/wiki/Ligustrum_vulgare
1678,2503,360.0,Lonicera pileata,Box-leaved honeysuckle,https://en.wikipedia.org/wiki/Lonicera_pileata
1679,2504,360.0,Lonicera tatarica,Tatarian honeysuckle,https://en.wikipedia.org/wiki/Lonicera_tatarica
1680,2505,360.0,Lonicera xylosteum,Fly honeysuckle,https://en.wikipedia.org/wiki/Lonicera_xylosteum
1681,2506,604.0,Lycium barbarum,Chinese wolfberry,https://en.wikipedia.org/wiki/Lycium_barbarum
1682,2507,1105.0,Magnolia denudata,Yulan magnolia,https://en.wikipedia.org/wiki/Magnolia_denudata
1683,2508,,Myricaria,Myricaria,
1684,2509,,Parthenocissus,Creeper,https://en.wikipedia.org/wiki/Parthenocissus
1685,2510,2509.0,Parthenocissus quinquefolia,Virginia creeper,https://en.wikipedia.org/wiki/Parthenocissus_quinquefolia
1686,2511,,Physocarpus,Ninebark,https://en.wikipedia.org/wiki/Physocarpus
1687,2512,2511.0,Physocarpus opulifolius,Common ninebark,https://en.wikipedia.org/wiki/Physocarpus_opulifolius
1688,2513,2400.0,Picea breweriana,Brewer spruce,https://en.wikipedia.org/wiki/Picea_breweriana
1689,2514,,Potentilla,Cinquefoil,https://en.wikipedia.org/wiki/Potentilla
1690,2515,,Dasiphora fruticosa,Shrubby cinquefoil,https://en.wikipedia.org/wiki/Dasiphora_fruticosa
1691,2516,285.0,Prunus subg. Amygdalus,Amygdalus,
1692,2517,,Ptelea,Hoptree,https://en.wikipedia.org/wiki/Ptelea
1693,2518,106.0,Ribes alpinum,Mountain currant,https://en.wikipedia.org/wiki/Ribes_alpinum
1694,2519,106.0,Ribes spicatum,Downy currant,
1695,2520,82.0,Rosa glauca,Red-leaved rose,https://en.wikipedia.org/wiki/Rosa_glauca
1696,2521,82.0,Rosa multiflora,Multiflora rose,https://en.wikipedia.org/wiki/Rosa_multiflora
1697,2522,82.0,Rosa pendulina,Alpine rose,
1698,2523,,Rubus,Rubus,https://en.wikipedia.org/wiki/Rubus
1699,2525,872.0,Salix aurita,Eared willow,https://en.wikipedia.org/wiki/Salix_aurita
1700,2526,872.0,Salix cinerea,Large gray willow,https://en.wikipedia.org/wiki/Salix_cinerea
1701,2527,872.0,Salix purpurea,Purple willow,https://en.wikipedia.org/wiki/Salix_purpurea
1702,2528,872.0,Salix viminalis,Basket willow,https://en.wikipedia.org/wiki/Salix_viminalis
1703,2529,,Sorbaria,Sorbaria,https://en.wikipedia.org/wiki/Sorbaria
1704,2530,2529.0,Sorbaria sorbifolia,False spiraea,https://en.wikipedia.org/wiki/Sorbaria_sorbifolia
1705,2531,683.0,Sorbus chamaemespilus,False medlar,https://en.wikipedia.org/wiki/Sorbus_chamaemespilus
